"Data Source","World Development Indicators",

"Last Updated Date","2018-05-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Kuwait","KWT","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41473.3284370398","41185.0399212941","40147.4206231383","38874.5098297967","35824.1351032368","35792.7097863038","35051.8022559136","35522.7273695884","41189.4631833748","44820.2000238126","47847.8235910685","49268.2631186018","49588.7642751449","47965.0088277919","41936.8167711931","38497.6169579293","39652.1711776107","39733.2891914042","37924.4724387343","36259.3919430869","35053.5908361253","35250.9145753869","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3554.23952120191","3685.30675495984","3757.70179633526","3737.4353857464","3915.49764563796","4013.32704760037","4052.82017051303","4124.48034354998","4344.82966145552","4501.83546525526","4689.44943099027","4878.77906148187","5119.03823064348","5455.19709846404","5677.96704626059","5780.24979092743","5996.41824495404","6133.00973855659","6211.63406542453","6463.82042807388","6715.36551231078","6573.67597595342","6400.03890104441","6098.34647710346","6204.11325188943","6295.53757966306","6447.79919734682","6528.96373642264","6443.60409971053","6387.61819258731","6290.40269261815","6401.83724192807","6447.14864010432","6576.68309972113","6756.09945595397","6733.52316265129","6834.49690080459","7063.37285506835","7085.52864308057","6976.50886121443","7138.10964490156","7082.55522813999","7003.60592904422","7011.82309456133","7361.31605082872","7594.58156291543","7908.73542264736","8274.53428927535","8508.58051445366","8255.2973729873","8641.87813956247","8920.99419571006","9065.04603464318","9210.28800707562","9185.53402133759","9060.15743354381","8893.05978730962","",
"Lao PDR","LAO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","422.951576101604","432.162177549622","440.592745024607","421.952650376156","401.629708308367","445.534091273214","462.001627182118","468.474495374103","481.089180990632","496.207531785497","523.435446182652","547.359929886507","572.85534679179","600.194932214992","612.590775482417","645.996039920063","672.167829902733","699.633479930959","729.894198967351","762.746261093458","799.073630455612","842.56763005921","900.275436525579","952.316936039329","1009.46077458393","1067.57591683447","1141.12711507419","1215.8817287986","1296.74566537316","1383.70298009413","1470.49970568185","1556.67071242887","1642.73009632529","",
"Lebanon","LBN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5885.18811860861","3376.71179283224","4230.91224414035","5742.11086597224","5852.92774145123","6091.98162678945","6416.32652455242","6703.23022563793","6961.33174391701","6754.39114268882","6949.23388621219","6824.18315800386","6747.63317967161","6749.15226467587","6656.74170105283","6539.65727036371","6636.30314976965","6606.29200014322","6592.54407984392","7157.55078134418","7859.94420316084","8501.10851566555","8858.28397743868","8450.10746664779","8107.4441734323","7753.87964552098","7447.36434395053","7189.63371109902","7143.95909540687","",
"Liberia","LBR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1273.48409579715","1276.4453705451","1265.43269366103","1265.65694732226","1301.0205793754","1332.23791559086","1401.47668698969","1460.5770202913","1493.23836619368","1562.45008146029","1624.33187973852","1659.86275668962","1682.86308762162","1600.41427460179","1630.06136539082","1528.91976268549","1564.58796144922","1544.91510032121","1572.90929984243","1574.80631125003","1461.13117906694","1379.40261980175","1296.56604126479","1228.98995475447","1171.78765547477","1144.17104237243","1120.22467430047","1114.47606683995","1104.79599190913","822.921638373248","409.566918129436","357.608220906323","236.446997830677","160.258822047815","124.59557706295","115.794135586346","122.856110468139","235.451340671043","283.431706361217","321.904554323715","392.490207474937","389.548437855619","394.739885375532","271.022142025795","272.855156742636","279.796234287132","292.037742262349","307.39961859516","315.876086306823","319.655736409264","327.420509735634","343.646400315538","361.232507392421","383.079439650093","376.588857333968","367.47597846218","352.646078449267","",
"Libya","LBY","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8782.82624669327","8967.24745280595","8671.83645416692","8453.58471619258","9403.45364734457","9670.08454821137","10653.7843994307","11175.1298703495","11707.9853966875","11856.0205416973","11631.7190077153","12120.5621692062","4578.5318147555","","","","","","",
"St. Lucia","LCA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","3303.2687108674","3613.67388952605","3691.94068722234","3552.32825097838","3727.68878720292","3750.21821835122","3877.11302653594","4116.57369966758","4403.90373909201","4984.51067588795","5092.03046101755","5709.70991692614","6124.33843573824","6493.0886265494","6425.93726995911","6855.58192494326","6798.25724342207","6826.66082382618","6857.66913029958","6963.55965551238","6810.47397685895","7145.33116509154","7242.27151520365","7144.88258860298","6808.90194726104","6774.61712449477","7039.8837554557","7518.65157811154","7415.02114231705","7840.60311675115","7906.69958673051","8221.77213169747","8070.11433180433","8007.69648429285","8220.79365714324","8119.67803365053","8095.14000339814","7987.52611048671","8113.53124577041","8151.63416014649","",
"Latin America & Caribbean","LCN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3629.79530313859","3763.20885175518","3836.15871131283","3826.88900716903","4000.65306759187","4096.47812083665","4153.00494919192","4224.47642177569","4439.47989553524","4601.03751870941","4784.41678066085","4978.54943540701","5205.86482649107","5518.69058797912","5731.62109466541","5806.02355369351","6022.3288005508","6171.34710400822","6266.63840725485","6529.98825319508","6785.27119377968","6657.96961459934","6462.79846703576","6152.47598197633","6261.0016159112","6353.16704408615","6510.86739963989","6603.41346091021","6536.24675346327","6500.69770189032","6404.15003787528","6522.87177432032","6589.95908213647","6728.6361859226","6915.38783733043","6914.52287131561","7029.0960430291","7273.89354237237","7313.49125841021","7212.36355045522","7382.00623985184","7341.96089467607","7269.16808309148","7286.96481392263","7657.13987815892","7894.83210210139","8214.68573948989","8579.14936211859","8811.34043249407","8553.12778355929","8943.35702203647","9229.75992871296","9385.09616106772","9538.30614908537","9517.45598751275","9400.37415659872","9239.21842863438","",
"Least developed countries: UN classification","LDC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","521.054008917116","516.589870577283","512.246784352242","506.552227140005","510.503781613469","520.181173159702","519.381386750808","516.883734785933","505.545253852103","498.578183564155","485.910000719872","467.906218056112","464.968512053743","477.348964187116","492.236460810032","503.853303471425","512.064479179448","520.52159054555","529.263394492754","543.406448667564","546.803031933868","563.445446839903","585.931145378744","619.465375390887","655.515440343013","700.608216932848","735.311537495726","753.596842299618","779.854781335518","791.456565194954","807.397898538269","836.181944322364","862.018693141539","874.585133085995","889.201800625355","",
"Low income","LIC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","476.479275298897","469.326570355137","465.117067616925","465.690100971103","469.830137665932","472.001469292889","476.403129505865","471.207647645351","460.478179043661","449.57443404392","421.104496391416","408.704122853321","403.803325202008","407.81545046682","420.489467816442","423.425150374656","425.066302415335","426.8042561332","422.832624196702","430.300375149973","427.36473916265","428.065633497188","439.683966853369","453.607151876425","463.695323864825","480.084474528075","490.629167876043","503.557675088987","522.028283051567","537.583830176144","543.684320978221","560.650346054732","579.063469956738","590.1403481945","598.590327735848","",
"Liechtenstein","LIE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141165.082856705","","","","","","","",
"Sri Lanka","LKA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","585.90787628665","594.144091699368","594.996638280165","603.854488640031","604.637643500714","619.956138147203","644.197138537369","665.584059889561","700.666774984257","711.838414337475","706.315345238866","689.651374606907","724.404872097222","738.341114755001","769.151299082552","780.189134591805","805.020539501266","835.313051082534","873.463284983016","909.323309604984","946.202402728651","970.825481810947","1003.04903849498","1039.35131495952","1075.90908957206","1106.83742237194","1110.02773461261","1121.69251116404","1132.15826007658","1189.39329197945","1229.21537792495","1268.76076272564","1342.08837520454","1403.94973896014","1469.09186436749","1514.54174610146","1602.44954994811","1669.22942636196","1731.83868715352","1824.72107196506","1784.06717848421","1840.56738996089","1934.07100159274","2022.8303590988","2132.35731896521","2278.8792898081","2416.49326551167","2542.94242393218","2615.98269510413","2808.43418467515","3026.99207009395","3286.00772190599","3371.1827158038","3506.73182782567","3642.20690140201","3759.22963897692","",
"Lower middle income","LMC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","565.835259086117","573.427788766688","580.981272385029","595.900468626812","617.373738674794","614.425980431528","606.930647970649","604.272632843598","618.189398429112","650.511674472907","686.885819822489","704.345458900649","703.833900098591","721.993955855268","743.620605116396","757.050234469197","783.582837696202","817.541107144703","831.646863718558","829.144028092448","856.152082027688","859.554915381109","863.018431672043","871.917072929693","876.585964035673","888.556309306716","893.528964033588","896.676464442517","928.655703817157","952.733039478281","965.202336682459","955.248932693198","955.66898295048","952.930282713511","962.626912666355","989.247507665546","1027.56001367157","1048.1441761485","1034.73569065324","1061.88712876584","1088.94307299273","1116.41065078849","1138.35138506025","1190.32437777423","1269.93072828811","1333.91838811585","1412.18110377089","1500.09941441681","1550.06223611848","1601.13537418568","1692.02701549876","1755.41895420131","1817.20131946592","1889.28255585283","1966.99186508851","2043.82524255499","2117.20906389619","",
"Low & middle income","LMY","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","975.256523783784","983.671373730957","1003.70629697324","1026.97337322579","1079.48682521828","1113.67816878437","1134.60569240977","1148.8694247332","1195.74689240201","1256.62434041326","1324.8781708723","1374.73206827929","1428.79916112328","1499.13583330565","1554.83342498821","1587.04254412631","1659.31598596476","1698.29608144518","1715.90556247542","1750.50960720991","1792.02562976007","1785.23173133673","1792.26872448604","1778.30271123326","1819.97223602799","1861.19155175456","1895.47759695382","1938.01330708302","1968.94736924421","1984.82686893298","1987.88608221318","1974.56419520558","1954.72742731372","1973.89675870809","1988.07880216799","2026.50373855071","2089.83790764048","2157.1360176051","2164.62254092724","2200.41297437775","2289.66880146014","2334.91808450473","2397.79738192985","2493.92334850112","2658.6522034024","2808.52585562699","2994.55765642146","3213.83554685763","3350.83199466019","3382.89015117867","3588.09412408845","3757.53301145786","3891.01325734082","4038.12634731581","4163.2223749747","4267.41435150257","4383.40718288248","",
"Lesotho","LSO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","257.216738830489","257.516396204402","291.709952363429","316.758808458195","336.464421964769","337.147247637867","329.238333355468","357.908420826429","349.408924642531","347.620366585603","347.955952658156","358.325555298223","350.327543991634","433.607775098595","470.676370125002","397.597304733658","430.641741033102","511.097336915459","588.881979347497","590.113836501215","559.261058206681","549.075738233979","559.534260352354","557.258485538419","575.145846284654","578.140484330369","594.06050888955","588.353760257028","628.74096248236","654.305736509331","681.785187879699","715.638862558698","750.451918231594","761.605253849683","792.2867524516","804.839087870182","837.5635585531","857.46274836985","860.737309486781","855.848055079524","880.371678771732","903.384777383862","902.099835131388","935.471223591383","943.613180274966","968.399911687998","1001.08706764943","1040.66757345517","1101.00441712382","1113.98481311091","1169.26784178666","1235.66277612407","1293.63341489502","1300.40615398731","1323.23773245461","1338.53537447682","1352.47670903277","",
"Late-demographic dividend","LTE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","943.232903287244","937.12372330866","954.494517604585","966.868833997338","1008.35630422942","1046.84618240346","1088.60768363091","1092.07689397368","1140.09370548738","1223.80066618922","1314.66448240846","1392.93099301214","1475.57395068973","1585.71230570045","1655.87121801416","1705.01515044955","1797.57129038125","1884.37210174695","1957.871516427","2073.81595882336","2214.98597321002","2181.34596779669","2185.09355676826","2164.89204911659","2287.58379527526","2418.69481822535","2524.74681686322","2633.01563943843","2709.05440720184","2785.25617232832","2754.531984293","2731.6113790872","2683.26193974638","2740.28174649031","2802.95442055013","2911.47758010092","3008.51935506308","3128.47179665299","3164.35534100089","3267.41427985194","3461.8284840566","3599.30872025714","3773.44387910769","3986.71400980973","4272.60506180506","4549.58716118312","4916.37019116962","5359.58241933436","5672.81593613251","5785.28539444325","6190.83655515179","6572.99167507826","6883.4446681826","7198.75638652835","7480.32332639931","7714.49245106154","7948.65964566346","",
"Lithuania","LTU","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5322.41952544427","5639.23688820173","6152.13698762214","6659.5980950334","6630.9145655744","6933.58786910926","7447.07745294769","8014.63690893918","8931.51953507369","9624.01373328868","10537.9103730548","11500.5291506331","12928.2599422279","13405.1882370579","11546.8222513116","11984.8685698823","12999.4267391649","13679.1490041819","14301.7297553804","14935.5350183879","15383.4626350521","15945.5234844081","",
"Luxembourg","LUX","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","27085.591034599","27867.7813926413","27902.5261750005","28563.7962994926","30467.4525053972","29901.4154996991","30015.244266117","29981.5239513973","31156.3929231969","34096.0649150147","35457.2357263496","36057.4545649601","37973.1601384384","40677.8999706537","41842.2230973305","38667.8731800886","39452.0962191387","40001.8770952766","41557.3052955045","42432.5617878676","42637.318543117","42277.6013648631","42720.7950511756","43986.0798933195","46659.4879243767","47869.4833743857","52413.050754269","54131.9196013879","58288.7672145164","63380.4728401178","65921.9101702064","70667.2383696508","71003.6691215862","72999.737639745","74763.8711649338","74776.8054689525","74790.0675957683","78075.530561911","81771.4409779514","87516.4451246196","93462.9248464056","94695.3392381768","97287.5972796707","97678.4605355307","99778.4687902506","101380.774586459","104943.440343903","111968.349480982","108577.352288198","101939.613397919","104965.306078267","105264.748445355","102404.611908171","103721.747011941","107152.908941893","107648.608007826","108600.934880422","",
"Latvia","LVA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5140.52815929204","5321.39679038991","5857.03658202075","6298.12609983124","6515.89272282384","6934.72292638759","7478.76310467515","8103.58763662909","8872.10319923346","9717.10904632295","10873.4142851194","12278.3070358248","13614.2563693779","13270.0004134053","11547.9907675541","11326.2194746243","12270.3406215312","12924.7261592272","13381.3317300188","13758.9553079116","14284.2883301309","14734.4639588793","",
"Macao SAR, China","MAC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","16448.8382886037","17419.4345867908","18129.3881040168","17515.8343629199","17923.9918518951","19648.6323902653","20351.3454209216","20602.1524374633","21532.300213223","21700.2040796667","23996.3811004586","24703.330614659","25235.067708427","25544.5547244556","24928.2335325849","24363.6147203356","22780.5746327078","21777.4572053406","22524.4368729561","22640.5699720586","24072.0284882643","26220.1356278002","32438.3186201506","34246.079189694","37959.0963874516","42537.7274450567","43081.3772607056","42739.3759736194","52374.7944457228","62279.490715389","66449.1230410897","72183.5834497536","69749.1027836703","53580.4495991286","52144.0364222584","",
"St. Martin (French part)","MAF","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","815.5008586538","875.531125764337","939.698729966415","995.36682505415","1019.55187681249","1053.88865523737","1057.36820807294","1072.54735848825","1108.75935225801","1166.44917071565","1263.06424117877","1308.01175653628","1304.97863635474","1334.25169103553","1349.20785174591","1293.49721954389","1375.28472039347","1361.16615259268","1415.04943444763","1466.72404351832","1568.68402784248","1531.86547682186","1680.34998623732","1695.42984992606","1720.78048670646","1811.40161765356","1741.92088835927","1699.40366249622","1848.78323736102","1722.19330628966","1907.78644656958","1853.01285455932","1962.03423982711","1958.95378604297","1972.3002866719","2091.23451593821","2130.73391780987","2230.90475266458","2310.33844900451","2358.44357888445","2507.67465818724","2566.21670054174","2686.22829742839","2765.85615386279","2834.20471989688","2942.03881663557","2987.31591963857","3077.31500512412","3113.79941456075","3209.71471291532","3204.86465254499","",
"Monaco","MCO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144246.368774966","","","","","","","",
"Moldova","MDA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1086.93603328742","1025.10658557064","1045.85165822723","977.824995511347","946.374187401233","968.288176681114","1029.6537646372","1112.5401927953","1189.31217378208","1280.48591638802","1379.87561746639","1450.13431499639","1497.10382581433","1616.95279003258","1521.85557085956","1631.53583179532","1743.48807670045","1731.51079758455","1894.78010906573","1986.94062002496","1980.26741236966","2062.70850058203","",
"Madagascar","MDG","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","716.081771159347","713.377382784594","712.004056481811","688.181696449386","697.791665601797","677.291224191964","673.827468059623","692.941343363654","721.151433268644","728.421870931534","746.521973479786","755.012720330562","725.148376944682","686.782162654075","681.190405580626","670.571833889644","631.81266235018","628.577778512158","594.595029190067","634.723337793161","621.715476634948","545.472013503856","520.355914513284","510.125926689984","504.150290815363","495.655446418753","491.275875272196","483.262597977384","485.810598619473","491.435526108866","492.398908832677","448.035509251794","440.137210467183","436.101667406309","422.746160759111","416.938320785458","412.808337480976","414.774253712874","417.66667602124","423.576141162102","430.108996269166","442.135823538468","374.489090807365","398.901978555256","407.517462052747","413.867494917738","422.141167051048","435.717245157376","453.636564218075","423.305740799147","412.730934137725","407.327281863527","408.342125554289","406.374993170931","408.66103307232","410.194159171184","416.002717237602","",
"Maldives","MDV","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5478.84951035133","5630.84118347755","6282.23185165147","6485.02418703846","5484.95026873187","6736.81326020206","7068.65176869253","7537.63684369554","6806.405054638","7100.40590931813","7490.44522257096","7458.86005663585","7776.54394534255","8124.70776372563","8105.54025167302","8416.94475981349","",
"Middle East & North Africa","MEA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","3309.61898197413","3576.28695016578","4158.13479881498","4501.33572349788","5092.94550762272","5521.97775856211","5901.48054946862","5642.85154549714","6332.94862786129","6407.8298241741","5960.5574305711","6046.36701804854","5926.58971942841","5805.96486344786","5461.00734562131","5174.13775010003","4961.94263069312","4774.0581134551","4669.61838803372","4522.8608139972","4519.11031554218","4508.53694724076","4925.43423334561","5002.64398029168","5152.76315967114","5151.91907776643","5175.211676031","5188.47835035463","5330.01501484073","5404.76330112655","5534.70806141628","5535.47339296721","5740.12415737267","5716.61123447877","5708.9147719532","5907.88130718096","6260.88318769612","6447.58335357015","6693.91374158004","6890.92413773963","7046.82724140912","6932.11098665208","7127.07141457904","7231.60409617848","7277.42578935749","7352.52508902082","7445.60949798944","7497.97863096629","7724.73328393312","",
"Mexico","MEX","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3686.39501319396","3750.84089741774","3804.54752187601","3986.44098608388","4324.48584504604","4490.49449215173","4620.520493971","4744.74194193108","5036.37416231107","5050.56120671217","5212.90168474726","5238.98075772655","5490.26599330884","5735.52040458583","5881.25644123849","6036.81871359772","6127.2055532326","6165.41140203537","6545.36760201251","7003.03511843052","7467.53812127546","7935.98601955303","7711.23932060758","7228.93886890137","7333.35342865162","7369.86631205275","6951.81636708939","6942.82603612072","6893.91635205821","7044.8245766643","7257.93108174907","7415.50601032375","7532.60778560851","7685.21740256496","7896.12059754569","7307.17697825048","7603.70898136384","7999.85794210516","8245.49392514536","8340.56385750001","8659.79725352063","8494.83885088078","8401.01586690823","8416.9042657497","8667.28855532868","8808.56356491149","9108.06544957465","9253.31771559193","9232.19731607389","8657.83602871194","8959.5814158753","9183.32807775507","9414.90607794251","9409.9653706125","9492.99088884449","9615.31222869527","9707.90800508327","",
"Marshall Islands","MHL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","2232.4124263551","2239.36643891564","2470.85177373697","2449.22117663101","2189.83178214969","2600.35041676823","2712.35206554261","2796.88827263541","2644.487739609","2630.06799367473","2568.46388640348","2701.54791447106","2825.4712793524","2960.37205796898","3175.88412211668","2827.28254199938","2630.15493756105","2543.8812812622","2475.55845841277","2617.36543188505","2756.47586057403","2829.93700793756","2837.03617811905","2842.69011563305","2926.63526948447","2967.3712327336","3072.29376265469","3017.0710719868","2961.92708581645","3146.76394849785","3177.63858364116","3279.96359972417","3365.46541708746","3333.3610463618","3315.19293500707","3373.94553773079","",
"Middle income","MIC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1015.07339030491","1025.67526007324","1045.49084726292","1070.07268531327","1126.70339954785","1163.25581616095","1185.08605451399","1200.59950117994","1250.60445779427","1314.98335583637","1387.56288002936","1440.5510377965","1498.75651425285","1574.54702188478","1634.00716127326","1669.87073447839","1748.31485681246","1791.05972580121","1811.33478311478","1848.88558883742","1894.05632214369","1886.98848624956","1895.36152398426","1881.22228547908","1926.92515370393","1971.87741255101","2009.16081697848","2055.58717572218","2089.44381729059","2107.98819951332","2113.12608375979","2100.8519108619","2082.89706016647","2106.13389514367","2123.55787981957","2166.66003066671","2236.22295384549","2310.91278056669","2320.87739103367","2361.78358216693","2461.63438312798","2512.98659100573","2584.70041117395","2692.82074486623","2875.53826365883","3042.26106699122","3249.54377685721","3493.46792133942","3647.94911903562","3686.76165217054","3916.75624907283","4108.17788843042","4261.31403378404","4428.98210192206","4572.53334623653","4694.03326822837","4829.40576813708","",
"Macedonia, FYR","MKD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3853.92191296705","3621.4134853042","3391.56046004572","3145.56068984773","3093.88209795061","3057.0042264058","3083.60699032172","3112.12313364961","3197.35323921619","3315.75660792143","3448.83445241989","3329.92082620229","3369.63204806621","3436.96760478547","3591.29332643128","3755.0365918725","3942.43613357929","4192.9484874595","4418.26742857375","4398.77380483572","4542.90410449183","4645.51500231041","4620.63731658815","4751.90141063734","4920.21606259193","5104.77738844088","5222.82674665098","",
"Mali","MLI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","340.694160737303","348.766695543999","344.766763472006","360.534650285483","363.955118465297","378.774828378587","366.776111917244","354.807745218026","389.09342306841","434.428121429205","454.049860536904","439.618172297282","476.579133206343","447.374730484921","445.074200482825","403.677528670709","402.523438789013","393.546820281719","465.029650681301","470.150896978918","462.944298574899","490.289241667364","502.853259089517","481.254851922966","526.136352725205","496.813828953952","499.220412077353","504.358537908145","495.698185992357","517.086960734825","528.268274597294","553.665074170031","569.704206145799","553.578011379499","620.28478371654","620.558309986618","656.49188813152","645.922979170616","666.257623041383","674.740126499254","675.409208703543","684.494418446572","693.546068446026","708.370763247419","709.399379806696","683.001597367231","678.756280584149","705.788472691968","726.248067030662","745.870724513615","",
"Malta","MLT","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","3742.80828399907","3834.02315146026","4061.22012395459","4233.10294046748","4661.10072595146","5532.03936424782","6440.57462341685","7197.15432640375","7917.5938621124","8659.98647944964","9173.78780569755","9408.16482368309","9418.8747716498","9230.17562880887","9315.21348262343","9389.62825395008","9592.80062622978","9918.57833273914","10665.2248047161","11425.7952120037","12026.4033042837","12439.0323766971","12888.8838287686","13332.575437453","13954.885988878","14736.8776237922","15193.4620113725","15871.6084604188","16577.0327879946","17256.851592428","18306.665059282","18280.2135257269","18685.6556885791","19035.3611499787","18991.7828034799","19585.1242660293","19870.7522043411","20590.9521864608","21142.0208113957","20466.5636022539","21087.7946931036","21296.2576460851","21685.290378225","22471.6429310683","24080.231104304","25511.4659142924","26577.6563847686","",
"Myanmar","MMR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","158.830107658386","156.21524754345","159.183960557696","176.611943122444","162.598651434694","175.957387681681","163.553457090063","150.221356997547","164.293667862375","165.612077758341","169.688262077814","172.488601504544","172.508085920258","166.817065242647","171.610073855","174.56168943612","180.8788234661","187.237589950737","194.886500787688","200.360749104917","211.368027923659","219.735536164036","226.873908345123","231.660963915833","237.949333919477","239.779679722376","232.650183331408","219.19682676652","190.911854934375","194.737396369377","197.209845108435","193.24446639004","209.26521013938","219.283883020603","232.909398447174","246.064270653958","258.595068629761","269.649527317906","281.731704261416","308.590109343454","346.774645407117","381.703009621383","422.95839968759","476.612438121621","536.210103605618","603.832088706386","677.703647125548","753.951893658358","826.094698526859","907.362385848659","987.73658320217","1034.77235995095","1101.20616541062","1183.27923524062","1266.12409104586","1342.26306433207","1408.14066001777","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","1880.14220949059","1951.04173057455","2071.79002489928","2257.47087430543","2463.76456340491","2620.75376870397","2763.98201857026","3061.64787649508","3159.75396258483","3271.49561495906","3258.2780101307","3680.54168506021","3593.95735685209","3314.03860429653","3109.06847027186","2789.15676126731","2664.18830507939","2939.67304862207","3021.63235017584","2895.01649180074","2899.61938618276","2731.51403738994","2686.00352594608","2583.16178628256","2571.64676590715","2803.86127206285","2697.23191303912","2758.09035798419","2741.13117911325","2722.17805871013","2736.03422139363","2852.08489703945","2895.34563388085","3026.0519232079","3110.94866871465","3184.76846969688","3216.69740285559","3275.25313691435","3307.83481175525","3510.68098945413","3606.3789386762","3737.47533172003","3895.00198826886","3960.9777894775","3988.83290740302","4122.81186091864","4010.20933736463","3942.61894607757","3959.30805511407","4012.47956879018","3996.94892335216","4226.65960142113","",
"Montenegro","MNE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5014.10719462751","5275.88106684506","4793.04983101461","4950.21951950929","4984.57548213577","5058.96782861492","5164.78544432077","5382.48907298539","5599.88651747151","6072.03417273948","6709.9120983608","6932.07235770195","6516.35737115634","6682.28115774575","6890.77306103117","6697.44638112011","6928.37452627749","7045.11792424563","7279.88705357887","7492.86159950367","",
"Mongolia","MNG","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","1440.62457057807","1521.95119459128","1570.55459325077","1621.17341847515","1668.49738977156","1774.66024555783","1784.53974470075","1825.09584145962","1855.79956844396","1761.2173863106","1583.6179947454","1420.64361176531","1363.65346773908","1382.19592801213","1459.10628366145","1479.78784983799","1524.86010416567","1562.48055654015","1596.5117098575","1600.47948399086","1632.52467478085","1693.08113755354","1792.87316803559","1961.49189295873","2079.11237040718","2229.15453499798","2425.68184002908","2604.92891547801","2533.17573698292","2650.35364830438","3053.61226793293","3365.57197529809","3685.74784533092","3901.86660444895","3923.62846916544","3906.11587467046","",
"Northern Mariana Islands","MNP","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21177.6963699064","21687.1321868638","21573.6309645434","19408.2782743879","18673.1323528986","18056.3172406104","16639.5812638344","14155.5399917153","14681.0230780538","13712.461635713","13803.6360639705","14089.3112890276","14468.9640430851","14919.6400246835","19115.3764753192","",
