"Media Trend","","","Geography :: Worldwide","","","","","","My Metrix"
"114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","Location :: Home and Work","","","","","","(c)2012 comScore, Inc"
"","","","Time Period :: March 2011 - May 2012","","","","","",""
"","","","Target :: Total Audience","","","","","",""
"","","","Media :: 114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","","","",""
"","","","Measures :: Total Unique Visitors (000)","","","","","",""
"","","","Date :: 6/18/2012","","","","","",""

"","","","Mar-2011","Apr-2011","May-2011","Jun-2011","Jul-2011","Aug-2011","Sep-2011","Oct-2011","Nov-2011","Dec-2011","Jan-2012","Feb-2012","Mar-2012","Apr-2012","May-2012"
"514","[P]","    Hutchison Whampoa","5,885","5,792","6,217","6,320","6,391","7,187","7,512","7,305","7,740","7,862","6,990","6,620","7,093","6,680","7,461"
"515","[P]","    KaiserGames GmbH","7,600","7,541","7,323","8,122","8,410","8,489","7,735","8,173","8,612","8,666","9,060","8,489","8,007","7,591","7,441"
"516","[P]","    114LA.COM","7,119","6,409","6,954","6,982","7,469","7,903","7,480","7,181","6,978","7,129","5,542","6,726","13,460","13,908","7,429"
"517","[P](u)","    Hollywood.com Sites","8,860","10,446","10,450","9,229","10,931","9,494","9,635","8,984","10,321","10,676","8,708","8,913","8,665","7,508","7,418"
"518","[P]","    Getty Images, Inc","8,412","6,031","6,544","9,488","8,368","6,720","7,517","7,006","8,088","7,855","8,123","6,763","7,485","7,049","7,415"
"519","[P]","    Chinabyte Technology Co.","6,491","5,879","6,331","8,587","9,839","8,811","9,647","10,285","10,966","11,609","10,739","12,180","11,495","9,939","7,399"
"520","[P]","    Hankook Ilbo","9,324","9,255","10,254","9,125","9,719","10,138","10,174","11,108","9,888","10,245","10,033","8,115","7,266","7,700","7,354"
"521","[P]","    Take 2 Interactive","4,251","4,352","4,813","4,910","4,989","5,229","5,271","7,485","8,654","6,059","6,485","5,894","6,175","5,958","7,314"
"522","[P]","    Kuaiche.com Sites","4,895","4,715","4,735","8,033","10,351","9,921","9,317","10,126","9,018","9,513","9,870","9,034","8,337","7,126","7,305"
"523","[P]","    Deutsche Bahn","7,088","6,850","6,760","7,197","7,813","7,664","7,262","7,678","6,896","7,222","6,887","6,572","6,971","7,265","7,300"
"524","[P]","    Art.com Sites","6,559","6,002","6,536","7,063","6,599","7,159","7,765","7,391","7,121","6,737","7,407","7,254","7,035","7,334","7,293"
"525","[P]","    Spiegel Verlag","7,854","6,027","7,426","7,020","6,413","6,451","6,467","7,124","7,338","6,795","7,504","7,570","7,162","6,620","7,284"
"526","[P]","    EasyGroup","7,636","6,633","7,741","7,398","7,772","7,132","7,257","6,820","6,232","5,573","7,726","6,825","7,662","7,132","7,256"
"527","[P]","    PANET.CO.IL","4,680","4,708","5,310","4,937","5,096","5,902","6,235","5,671","5,500","5,847","6,450","6,269","7,142","7,254","7,254"
"528","[P]","    NASA.GOV","6,338","4,597","5,739","5,072","4,846","5,737","7,009","5,605","6,261","6,138","6,705","6,079","6,900","6,305","7,253"
"529","[P]","    2CH.NET","6,449","5,493","5,936","5,657","6,248","7,723","7,333","7,919","7,536","7,205","7,696","7,699","8,032","7,269","7,245"
"530","[P]","    Fuji Television Network","7,339","7,131","7,057","6,745","7,005","7,773","7,197","7,508","7,069","6,930","7,309","6,405","7,960","7,499","7,213"
"531","[P]","    VATGIA.COM","3,342","2,884","3,080","3,301","3,558","5,831","6,211","6,575","6,705","6,857","6,266","6,590","7,029","6,951","7,172"
"532","[P]","    KT Group","6,694","6,739","8,862","8,983","9,124","8,966","8,347","9,097","10,825","13,645","8,941","7,699","7,076","6,992","7,159"
"533","[P]","    SONGS.PK","6,170","6,126","6,802","7,257","7,083","6,654","7,643","7,035","7,208","6,678","6,891","7,089","6,877","7,747","7,146"
"534","[P]","    PalTalk","3,768","3,851","4,296","4,054","3,954","3,451","3,631","3,639","3,495","3,373","3,105","3,123","3,353","3,254","7,144"
"535","[P]","    COOKPAD.COM","5,596","5,568","6,885","6,091","5,769","6,097","6,418","6,961","6,487","6,574","6,502","7,648","7,056","6,813","7,063"
"536","[P]","    Systemax Inc.","6,051","5,342","5,380","5,897","6,257","6,933","6,754","7,316","8,815","8,928","7,389","7,332","6,687","6,772","7,018"
"537","[P]","    IBM","7,131","4,854","5,968","7,770","7,582","6,695","7,201","6,552","6,685","6,955","6,032","6,916","7,213","5,491","7,014"
"538","[P]","    Aljazeera","12,237","8,429","9,665","7,077","6,862","9,586","8,652","9,837","14,330","12,949","11,427","9,821","7,586","7,972","7,000"
"539","[P]","    Dong-A Ilbo","7,752","7,737","8,667","8,154","8,686","8,918","9,179","10,471","9,254","9,516","9,230","7,647","7,322","7,364","6,973"
"540","[P]","    InnoGames GmbH","13,621","11,621","10,598","8,140","8,472","7,951","8,587","8,443","7,846","7,520","8,573","8,869","8,048","7,536","6,957"
"541","[P](U)","    Channel4","7,724","6,838","7,212","7,524","7,210","7,376","7,492","7,425","8,063","7,950","8,461","7,655","8,051","7,152","6,924"
"542","[P]","    PokerStars","9,214","8,290","8,385","7,387","7,145","6,147","6,847","7,361","7,059","7,084","7,629","7,413","7,509","7,297","6,874"
"543","[P]","    SHOUTMIX.COM","16,129","15,355","16,348","15,922","17,170","18,683","19,021","21,492","21,660","20,787","13,040","8,232","7,562","7,240","6,863"
"544","[P]","    British Telecommunications","7,054","6,238","6,349","6,407","6,180","6,830","6,997","7,657","6,764","6,167","6,676","6,676","6,814","6,807","6,861"
"545","[P]","    Air France-KLM Group","5,742","5,360","5,888","6,029","6,616","5,874","6,213","6,273","6,471","5,701","6,705","5,769","7,887","5,584","6,855"
"546","[P]","    Allesklar.com AG Sites","5,761","5,537","5,870","6,039","6,100","6,261","6,132","6,381","5,828","5,516","6,449","6,775","6,585","6,467","6,852"
"547","[P]","    Gruppo Editoriale Espresso","6,227","5,674","6,227","6,133","5,655","5,382","6,195","6,772","6,758","6,302","7,005","7,261","6,848","6,598","6,830"
"548","[P]","    InterContinental Hotels Group","5,981","5,037","5,900","6,592","7,084","6,279","6,066","6,301","5,902","5,777","6,263","6,491","7,142","6,558","6,826"
"549","[P](u)","    Kraft Foods","5,055","5,051","5,267","4,786","5,337","5,802","5,612","6,377","7,465","7,671","5,788","5,838","7,505","6,750","6,779"
"550","[P](U)","    Trader Media Group","7,269","5,732","6,227","6,118","6,258","6,648","6,938","6,491","6,156","5,421","6,982","6,765","6,967","6,933","6,764"
"551","[P]","    Gurunavi","5,382","5,585","6,105","5,889","6,448","7,112","6,786","6,673","7,358","8,460","7,069","7,130","7,705","6,606","6,761"
"552","[P](u)","    ITV Sites","5,229","5,025","5,482","4,477","4,036","4,053","6,311","7,114","7,612","6,431","5,387","5,558","5,817","6,836","6,760"
"553","[P]","    XICI.NET","8,003","6,479","6,378","6,982","6,624","8,261","3,304","4,132","4,214","8,276","9,842","12,069","8,542","7,321","6,749"
"554","[P]","    CT10000.COM","11,358","10,399","10,131","11,869","12,813","9,524","14,563","15,694","16,220","18,496","13,271","12,352","10,078","7,534","6,720"
"555","[P]","    Publieke Omroep","6,122","5,663","5,945","5,643","5,841","5,986","5,940","6,054","5,858","6,193","6,301","6,787","6,484","6,442","6,685"
"556","[P]","    Rue du Commerce","5,109","4,706","4,987","5,026","4,761","5,556","5,123","6,499","6,996","8,538","7,815","6,649","6,538","6,862","6,636"
"557","[P]","    Walgreen Co.","5,128","4,998","5,892","6,163","6,389","7,412","6,439","7,362","7,484","8,417","6,700","6,140","6,091","6,653","6,629"
"558","[P]","    IRS.GOV","12,773","12,337","5,313","5,003","4,808","4,864","4,431","4,659","4,728","5,232","16,359","25,099","13,981","15,193","6,617"
"559","[P]","    CJ Group","9,069","9,071","9,240","7,394","8,740","9,148","9,582","9,089","9,637","8,835","8,527","7,650","6,728","6,533","6,597"
"560","[P]","    Delta Airlines","5,907","5,258","5,951","6,673","6,601","6,840","5,925","6,825","6,128","5,614","6,566","6,358","6,935","6,295","6,576"
"561","[P]","    Miarroba Networks","8,160","7,720","7,266","6,932","6,650","7,266","6,914","6,762","6,444","5,389","5,758","6,144","6,839","6,571","6,559"
"562","[P]","    CSDN.NET Sites","4,335","4,240","4,507","5,062","5,252","5,492","6,389","7,548","8,955","10,289","8,473","9,484","7,995","5,871","6,542"
"563","[P]","    Oricon","5,861","5,554","7,076","8,160","6,947","6,438","6,844","6,600","7,047","7,306","7,252","5,926","7,204","6,134","6,489"
"564","[P]","    CQVIP.COM","2,621","2,446","2,194","2,721","1,979","2,555","3,761","3,312","4,586","4,489","5,215","6,944","6,784","6,271","6,462"
"565","[P]","    Japan Post Group","6,788","6,125","6,005","5,665","6,001","5,861","6,321","6,375","7,081","10,083","8,417","6,865","7,299","6,434","6,419"
"566","[P]","    Unilever","5,526","5,584","6,869","7,723","6,543","5,955","6,867","6,272","5,949","5,598","5,068","5,898","5,745","6,520","6,388"
"567","[P]","    Office Depot","5,703","4,903","5,146","5,097","5,442","7,062","6,727","5,851","7,164","7,311","7,195","6,826","6,956","6,381","6,364"
"568","[P](u)","    Citrix Systems, Inc.","4,862","4,874","4,713","5,240","5,184","5,505","5,644","6,305","6,453","5,391","6,215","6,261","6,459","6,083","6,339"
"569","[P]","    Accor","6,060","5,876","7,064","7,550","7,388","6,626","7,004","6,724","6,016","5,365","5,791","5,447","6,637","6,020","6,307"
"570","[P]","    Coupons, Inc.","5,633","6,545","7,494","7,178","6,948","7,100","7,830","8,866","8,354","7,119","7,539","7,053","6,732","6,274","6,307"
"571","[P]","    Gruppo Mediaset","9,940","8,561","9,157","8,093","8,077","7,690","8,304","9,589","9,739","9,176","10,245","11,043","12,161","12,301","6,273"
"572","[P](U)","    Interactive One","4,412","4,256","5,162","4,982","5,275","5,707","6,324","5,750","5,646","5,885","6,595","8,127","7,870","6,463","6,254"
"573","[P](u)","    General Mills","6,104","6,444","5,558","6,070","6,125","6,706","7,769","9,366","10,255","10,493","7,805","7,125","6,764","6,578","6,237"
"574","[P]","    Lotte Group","5,398","5,161","6,090","5,559","6,260","6,625","6,603","7,404","6,920","7,790","8,030","6,504","5,697","6,084","6,192"
"575","[P](u)","    Media General Sites","5,079","4,470","4,591","5,307","6,082","7,638","5,656","5,472","5,952","6,632","6,279","6,431","6,687","6,250","6,120"
"576","[P]","    American Airlines","6,104","5,293","5,681","5,819","5,970","5,427","5,491","5,707","5,975","5,339","5,810","5,453","6,144","5,775","6,117"
"577","[P](u)","    Telstra Corporation Limited","4,946","4,865","5,192","5,167","5,289","5,475","5,978","5,658","4,988","4,765","5,258","5,660","6,120","5,968","6,085"
"578","[P](u)","    Transcontinental Digital (TC Media)","5,437","5,407","5,588","5,392","5,111","5,205","5,322","5,697","5,764","5,855","5,940","5,678","6,077","6,090","6,069"
"579","[P]","    DOMAINTOOLS.COM","7,395","6,793","6,173","6,154","6,311","6,641","7,938","8,465","8,860","8,095","8,502","7,457","7,072","6,497","6,061"
"580","[P]","    DIPAN.COM","3,633","3,339","1,123","1,793","3,312","11,992","12,735","11,026","10,321","8,509","8,353","8,104","7,439","7,422","6,054"
"581","[P]","    CafePress","5,495","5,448","5,296","5,737","5,504","5,973","5,909","6,199","6,917","7,630","5,871","5,961","6,035","6,026","6,014"
"582","[P]","    AmericanGreetings Property","14,119","10,680","9,577","8,799","8,114","7,975","8,238","8,790","7,841","9,770","6,635","7,431","5,811","5,816","6,011"
"583","[P]","    MAPBAR.COM","4,060","3,391","4,395","3,559","4,915","4,450","4,390","5,592","7,678","7,735","7,094","6,226","7,010","6,268","6,007"
"584","[P]","    52PK.COM","4,913","5,439","5,489","7,059","7,414","6,789","7,438","7,302","7,944","7,866","8,552","8,361","7,808","7,742","6,001"
"585","[P]","    YOKA.COM*","5,525","4,318","5,528","6,127","6,591","6,922","7,627","7,000","7,569","5,958","5,903","7,031","6,303","3,941","5,974"
"586","[P]","    Discover Financial Services","4,492","4,406","4,632","5,620","5,928","5,659","5,804","6,373","6,144","5,904","6,253","6,106","5,929","6,169","5,954"
"587","[P](u)","    NHL Network","9,312","11,616","8,748","7,832","4,712","3,650","2,987","4,384","4,333","4,287","4,528","4,059","4,262","4,587","5,953"
"588","[P](u)","    WILEY.COM","4,482","4,414","4,482","3,897","3,458","3,559","4,435","5,425","5,582","5,005","5,242","5,782","6,156","6,095","5,882"
"589","[P]","    Notrefamille.com Sites","4,065","3,721","4,370","4,252","3,198","3,700","4,830","5,207","6,386","6,459","5,711","5,604","5,457","5,204","5,825"
"590","[P]","    First Choice Holidays PLC","6,419","5,721","6,761","6,321","6,737","6,525","5,792","5,576","4,900","4,135","6,636","5,757","6,182","5,762","5,818"
"591","[P]","    TBS Group","5,487","5,262","4,991","5,091","5,456","5,975","6,744","6,946","6,195","6,843","6,492","5,431","6,603","6,775","5,692"
"592","[P]","    Travian Games","10,148","13,924","11,387","11,904","10,846","7,049","7,992","8,687","7,676","17,089","10,434","6,318","5,978","6,226","5,622"
"593","[P]","    KBB.COM","6,443","5,798","5,679","5,579","6,013","6,375","5,796","6,210","5,473","4,955","6,099","6,800","6,560","5,655","5,575"
"594","[P](u)","    Belgacom Group","4,360","4,068","5,014","4,881","4,362","4,725","4,659","5,412","5,203","5,510","5,719","5,069","5,260","5,340","5,558"
"595","[P]","    Altice","6,410","5,099","5,938","6,093","6,329","6,231","6,891","5,978","5,617","5,030","5,363","5,568","5,387","5,087","5,535"
"596","[P]","    RARLAB.COM","5,079","4,689","5,281","5,202","4,930","5,260","5,612","6,103","6,122","5,845","6,065","5,600","5,612","5,468","5,476"
"597","[P]","    Groupe LDLC.com","4,824","4,236","4,258","4,876","4,343","4,711","5,784","5,866","5,380","6,155","5,189","5,047","5,411","4,872","5,470"
"598","[P]","    Habbo Network","8,456","8,073","8,439","8,840","9,957","9,046","7,665","7,859","7,266","7,962","7,944","6,130","6,009","6,033","5,468"
"599","[P]","    UUU9.COM","3,981","3,765","4,587","5,085","5,930","5,725","4,971","5,920","5,212","6,273","6,911","6,594","7,124","6,684","5,458"
"600","[P]","    YAMAHA","4,753","4,312","4,591","4,231","4,555","4,543","4,923","4,760","4,715","4,547","4,849","4,609","5,517","4,919","5,449"
"601","[P]","    CDUNIVERSE.COM","4,512","4,266","4,587","4,445","4,845","5,032","5,274","5,431","5,531","5,857","5,582","5,285","5,245","5,415","5,430"
"602","[P]","    JSOFTJ.COM","7,204","6,067","6,393","6,697","6,237","5,665","6,399","6,152","5,892","6,513","6,259","5,454","5,646","4,989","5,428"
"603","[P]","    United Business Media","4,111","4,751","5,156","5,620","5,168","5,918","5,258","5,951","6,052","5,505","5,438","5,422","6,021","5,640","5,311"
"604","[P]","    Kipubli","4,890","4,425","4,611","4,246","3,614","3,935","4,484","4,657","4,834","4,288","4,698","4,558","4,781","4,412","5,294"
"605","[P]","    OVH Sites","5,187","4,879","5,895","5,011","4,657","4,573","5,258","5,624","6,429","6,928","7,754","6,621","5,420","4,904","5,283"
"606","[P]","    Nippon Television Network","5,219","4,879","4,565","4,027","4,496","5,170","5,105","6,085","5,276","5,774","5,301","4,607","4,485","4,677","5,245"
"607","[P](U)","    Sonico Inc.","12,206","12,011","11,156","9,945","9,128","7,855","8,801","8,887","8,282","7,854","7,766","6,839","6,169","5,393","5,215"
"608","[P](u)","    VUI.VN","1,959","1,528","1,740","1,833","2,341","2,491","4,608","5,023","5,276","5,151","4,853","4,683","5,597","5,311","5,176"
"609","[P]","    Weight Watchers International","4,980","4,344","4,910","4,564","4,327","4,450","4,977","4,718","3,805","3,618","8,055","5,657","4,596","4,991","5,150"
"610","[P]","    Compare Infobase Limited","4,414","4,559","4,913","5,004","4,730","4,439","4,439","4,120","4,104","6,430","4,926","5,056","4,319","4,405","5,085"
"611","[P](u)","    Youthology Kids (Evolve Media Corp.)","5,841","7,045","8,193","5,918","7,387","7,152","6,923","8,170","7,022","7,539","7,456","5,811","5,191","5,124","5,077"
"612","[P]","    AVS4YOU.COM","6,340","6,155","6,103","5,330","5,121","5,073","5,271","6,138","5,967","5,985","6,839","5,703","5,595","5,082","5,070"
"613","[P]","    GAMEZER.COM","9,858","9,380","9,114","9,572","9,233","9,025","8,074","7,289","6,577","6,774","6,752","5,359","5,737","5,172","5,049"
"614","[P]","    SBS (Seoul Broadcasting System)","6,228","6,098","7,453","6,895","7,690","7,916","7,185","8,569","6,461","6,675","6,060","5,189","5,013","5,449","5,010"
"615","[P]","    WordPress","149,736","141,917","158,032","150,784","195,181","200,618","213,705","223,343","5,404","5,391","5,354","5,243","5,502","4,689","5,007"
"616","[P]","    Fotosearch, LLC","6,923","5,636","5,460","5,108","4,514","5,275","5,659","5,785","5,397","4,270","4,637","4,774","4,603","4,377","4,972"
"617","[P]","    SH.CN","4,517","4,633","5,924","5,227","5,577","4,714","5,923","5,087","6,624","7,007","6,465","7,712","6,682","5,251","4,898"
"618","[P](U)","    ABC OTV","26,449","26,043","33,008","22,852","26,004","29,082","27,095","31,187","27,249","28,312","29,247","5,169","4,945","4,660","4,893"
"619","[P]","    OYUNLAR1.COM","8,488","8,468","8,555","9,207","9,876","9,589","7,943","6,670","6,752","5,623","5,663","5,231","5,107","4,783","4,809"
"620","[P]","    UUSEE.COM","9,511","9,416","7,590","7,885","7,972","6,526","6,842","5,744","5,580","5,101","5,067","5,076","6,558","5,651","4,791"
"621","[P]","    LEO.ORG","5,079","4,629","5,364","4,994","4,599","4,581","5,190","5,028","5,045","4,625","5,015","4,636","4,604","4,363","4,756"
"622","[P]","    51.COM","7,053","6,368","8,493","8,851","11,976","15,772","8,560","8,278","8,468","10,719","8,016","8,237","8,447","4,426","4,737"
"623","[P]","    EMP3WORLD.COM","4,628","4,333","4,592","4,606","4,488","4,233","4,370","4,563","4,833","4,575","3,522","3,945","4,703","4,761","4,736"
"624","[P]","    USAFIS.ORG","7,759","9,080","11,175","10,008","12,828","10,493","7,523","10,033","10,008","11,933","3,417","5,533","6,422","3,883","4,714"
"625","[P]","    SHVOONG.COM","5,530","5,365","6,054","5,196","3,743","4,036","4,782","4,742","4,588","3,294","3,395","3,484","4,507","4,184","4,711"
"626","[P]","    CRSKY.COM","2,708","2,367","3,661","3,704","4,063","4,711","4,771","5,372","4,536","5,156","5,478","5,477","5,983","5,515","4,632"
"627","[P]","    DeNA Co., Ltd.","5,182","5,056","5,209","4,712","4,293","4,715","4,791","5,080","4,570","4,621","4,957","4,502","4,867","4,706","4,622"
"628","[P]","    BRG8.COM","6,121","5,203","5,031","4,961","4,653","4,809","4,931","4,599","4,657","5,056","5,134","4,447","5,180","5,061","4,620"
"629","[P]","    Blockbuster Inc.","3,699","3,579","3,673","3,656","4,229","4,090","4,622","5,256","5,096","5,190","5,089","4,431","4,397","5,304","4,613"
"630","[P]","    RBC Financial Group","4,543","4,241","4,459","4,554","4,615","4,778","4,861","5,187","4,628","4,472","4,838","4,692","4,464","4,865","4,598"
"631","[P]","    READNOVEL.COM","3,348","3,828","4,381","2,953","3,504","4,213","4,160","3,526","4,030","4,518","4,210","3,254","4,960","4,485","4,573"
"632","[P]","    MeetIC - Match","4,785","4,237","4,375","4,181","4,316","4,610","5,261","5,619","4,882","4,254","4,701","4,489","4,420","4,643","4,567"
"633","[P]","    Adoos Classifieds S.L.","6,830","5,680","6,320","5,650","5,298","5,906","5,968","5,946","5,559","4,391","5,537","4,632","4,833","4,427","4,558"
"634","[P]","    CYBERLINK.COM","3,369","3,526","3,880","3,896","4,019","4,179","4,819","5,057","5,000","5,163","6,211","4,823","4,920","4,669","4,546"
"635","[P]","    China Economic Net","3,421","2,909","3,362","3,530","3,922","4,774","4,044","3,852","5,135","5,294","4,167","5,800","5,809","5,188","4,526"
"636","[P]","    8684.CN","4,282","4,889","4,159","2,265","3,779","3,624","3,466","4,338","4,046","3,826","4,831","5,864","5,072","4,814","4,519"
"637","[P]","    123GREETINGS.COM","4,131","4,244","4,715","4,336","3,675","4,893","4,209","5,133","4,811","9,727","6,076","6,231","4,319","4,586","4,512"
"638","[P]","    ORBITDOWNLOADER.COM","10,314","10,192","10,427","9,841","9,738","10,285","10,926","2,436","2,713","2,257","2,346","2,186","2,745","4,310","4,506"
"639","[P]","    Grupo Planeta Sites","5,334","4,668","5,726","5,414","5,032","4,855","5,278","4,768","4,277","3,743","4,196","4,616","4,842","4,235","4,463"
"640","[P]","    Tchibo","3,705","3,557","4,012","3,681","3,993","4,282","4,096","4,263","4,517","4,342","4,314","3,901","4,005","3,967","4,451"
"641","[P]","    Rising Corp. Limited","10,243","11,238","12,795","8,443","9,350","9,654","10,676","11,833","11,797","10,689","6,017","4,814","5,301","5,430","4,429"
"642","[P]","    Moneysupermarket.com Financial Group","3,686","3,609","3,784","3,681","4,185","3,953","3,739","4,067","3,470","2,953","4,069","3,596","4,124","4,092","4,426"
"643","[P]","    spreadshirt","1,871","1,852","2,570","2,386","2,443","2,496","2,050","2,230","2,479","2,467","2,610","3,320","3,333","3,912","4,417"
"644","[P]","    XAT.COM","3,762","3,981","4,704","4,915","5,178","5,207","5,093","5,098","5,038","5,393","5,801","5,333","12,993","4,703","4,332"
"645","[P]","    PHPNUKE.ORG","4,362","4,351","4,712","4,501","4,005","4,137","3,819","3,525","3,198","3,906","4,083","3,512","3,624","4,029","4,328"
"646","[P]","    SPRINGERLINK.COM","4,920","3,634","3,579","3,156","2,552","2,723","3,394","3,896","3,861","3,360","3,629","3,748","4,057","4,312","4,326"
"647","[P]","    HAWAAWORLD.COM","4,246","4,455","4,853","5,025","4,243","4,378","4,411","4,783","4,140","4,444","4,477","3,868","4,159","4,104","4,300"
"648","[P]","    PIPI.CN","6,646","6,567","6,597","5,714","5,307","5,294","4,590","4,706","4,932","3,855","4,401","4,173","5,411","5,592","4,288"
"649","[P]","    MININOVA.ORG","4,467","4,679","5,765","5,714","6,014","5,586","5,603","4,801","4,362","4,016","4,342","4,661","4,692","3,955","4,233"
"650","[P]","    Cablevision","8,413","8,014","7,651","3,657","3,698","4,375","3,966","3,874","3,851","4,669","4,821","5,269","4,983","4,325","4,210"
"651","[P](u)","    Ekspress Grupp","3,507","3,423","3,606","3,453","3,766","3,647","3,526","3,749","3,596","4,203","4,209","4,022","4,203","4,058","4,188"
"652","[P]","    Tiscali Sites","4,612","4,329","4,748","4,329","3,655","3,418","3,474","3,728","3,738","3,545","3,729","4,027","3,935","3,733","4,158"
"653","[P]","    NHACCUATUI.COM","2,469","2,579","2,711","2,642","2,688","4,539","4,779","4,876","3,859","4,044","3,705","3,721","3,908","4,043","4,147"
"654","[P]","    WetterOnline GmbH","3,835","4,127","5,070","5,963","6,561","6,091","4,512","3,958","3,141","4,018","4,029","4,641","4,581","3,588","4,129"
"655","[P](U)","    EVA.VN","1,196","1,135","1,224","1,197","1,660","1,739","3,092","3,552","3,496","3,770","3,172","3,876","4,337","4,124","4,115"
"656","[P]","    PChome Online","4,795","4,451","4,829","4,653","4,108","4,286","4,622","5,562","5,542","5,532","5,813","4,883","3,905","3,829","4,110"
"657","[P]","    AL-WLID.COM","4,292","4,246","4,779","4,806","4,385","5,417","4,649","4,669","5,424","5,193","5,331","5,191","5,221","4,696","4,110"
"658","[P]","    Kiabi","5,550","4,371","5,305","5,941","6,542","6,278","5,955","6,865","6,033","5,484","5,599","4,168","4,189","3,414","3,981"
"659","[P]","    UPTODOWN.COM","5,018","4,970","5,649","5,691","5,420","5,353","4,905","4,576","3,995","3,769","3,821","3,592","4,152","3,942","3,963"
"660","[P]","    Thomson Reuters","3,456","2,947","2,969","2,784","2,701","3,065","4,287","4,466","4,551","3,742","4,033","4,329","4,377","4,305","3,942"
"661","[P]","    IP138.COM","4,156","3,310","4,101","3,976","4,710","4,153","4,141","4,109","4,409","4,435","4,585","3,974","4,439","3,561","3,889"
"662","[P]","    Proto Corporation","3,163","3,154","3,437","3,133","3,237","3,391","3,629","3,442","3,323","3,056","3,607","3,778","3,981","3,564","3,866"
"663","[P]","    Trend Micro, Inc.","3,067","3,186","3,106","3,226","2,875","3,205","3,565","3,907","3,745","3,856","3,845","3,175","4,195","3,460","3,866"
"664","[P]","    Pepsi Co.","2,801","2,486","3,470","3,191","3,320","3,185","3,283","2,613","2,902","2,978","3,270","3,855","3,208","3,112","3,861"
"665","[P]","    Hankyoreh Newspaper","4,056","3,855","4,827","3,929","4,840","5,025","5,202","6,021","5,561","5,426","4,658","3,475","2,996","3,159","3,796"
"666","[P]","    Tele2 Sites","3,815","3,174","3,452","3,386","3,596","3,630","3,523","3,676","3,636","3,665","3,644","3,134","4,238","3,804","3,744"
"667","[P]","    KBS (Korean Broadcasting System)","4,359","4,532","5,099","4,549","4,945","5,384","4,965","5,336","5,183","4,886","4,777","4,190","3,681","3,984","3,744"
"668","[P]","    ZHCW.COM","3,882","3,397","3,262","3,823","4,816","3,672","4,065","4,013","4,071","3,659","3,854","4,185","5,384","3,743","3,690"
"669","[P]","    Oberon Media, Inc","3,109","2,657","2,471","2,396","2,491","2,240","1,901","1,838","6,086","5,684","5,088","4,284","3,775","3,858","3,672"
"670","[P](u)","    Independent News & Media","1,947","1,893","2,366","2,141","2,153","2,915","2,963","3,250","3,061","2,900","3,080","3,552","3,712","3,497","3,588"
"671","[P]","    RORO44.COM","5,163","4,727","4,957","4,655","4,124","4,415","4,242","4,590","3,863","4,188","4,306","3,693","3,842","3,477","3,572"
"672","[P]","    Estee Lauder Sites","3,071","3,052","3,148","3,139","3,138","3,245","3,858","3,999","4,005","4,294","3,909","3,471","4,190","3,838","3,556"
"673","[P]","    eNet","3,317","2,828","3,210","3,677","4,362","4,405","3,664","4,727","4,784","4,394","5,091","4,576","4,835","3,505","3,532"
"674","[P]","    Interpark","5,366","4,922","5,751","5,273","5,351","5,759","5,361","5,503","4,957","5,314","4,942","4,252","3,868","3,841","3,501"
"675","[P]","    FLASHGAMES247.COM","4,659","4,326","4,320","4,609","4,979","4,318","4,205","4,323","4,337","4,455","4,244","3,950","3,745","3,507","3,498"
"676","[P]","    BOOSJ.COM","4,623","5,255","4,673","4,066","4,606","3,396","4,001","3,361","4,364","4,629","5,991","5,218","6,364","4,376","3,496"
"677","[P]","    HONGXIU.COM","2,491","2,203","2,727","3,004","2,603","2,997","2,650","2,484","3,259","2,961","3,027","3,928","4,290","3,701","3,463"
"678","[P]","    ARABSEYES.COM","7,220","6,389","6,780","5,724","5,403","6,444","6,777","7,098","4,833","4,258","4,121","4,316","4,269","3,512","3,460"
"679","[P]","    Job.com Sites","5,309","4,990","5,287","5,138","4,742","3,540","4,596","4,833","4,712","3,659","4,361","3,754","3,792","3,338","3,457"
"680","[P]","    Eastman Kodak","3,794","3,518","3,773","3,826","3,663","3,718","4,029","3,951","4,137","4,221","4,020","3,218","3,287","3,673","3,443"
"681","[P]","    BLOGBUS.COM*","3,673","3,347","3,717","3,280","2,668","2,675","2,444","2,964","3,532","3,238","3,112","3,997","6,133","5,510","3,387"
"682","[P]","    TE3P.COM","4,624","3,596","3,824","3,808","3,349","3,569","3,241","3,084","3,133","3,353","3,392","3,185","3,432","3,268","3,309"
"683","[P]","    GameDuell","3,690","3,812","2,787","2,395","2,545","3,082","3,414","3,683","3,436","2,745","3,017","2,695","3,336","2,675","3,249"
"684","[P]","    MBC (Munhwa Broadcasting Corp.)","4,239","4,247","4,905","4,673","4,585","4,569","4,748","4,907","4,186","4,688","5,203","4,405","3,335","2,950","3,248"
"685","[P]","    RAYLI.COM.CN","4,057","3,325","3,287","3,066","2,578","3,319","3,865","6,467","12,339","12,141","6,562","4,152","5,121","4,187","3,236"
"686","[P]","    TOGGLE.COM","4,063","3,247","3,435","3,205","3,027","2,976","2,899","2,798","2,841","3,209","2,980","2,944","3,014","3,199","3,232"
