"Media Trend","","","Geography :: Worldwide","","","","","","My Metrix"
"114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","Location :: Home and Work","","","","","","(c)2012 comScore, Inc"
"","","","Time Period :: December 2010 - February 2012","","","","","",""
"","","","Target :: Total Audience","","","","","",""
"","","","Media :: 114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","","","",""
"","","","Measures :: Total Unique Visitors (000)","","","","","",""
"","","","Date :: 3/20/2012","","","","","",""

"","","","Dec-2010","Jan-2011","Feb-2011","Mar-2011","Apr-2011","May-2011","Jun-2011","Jul-2011","Aug-2011","Sep-2011","Oct-2011","Nov-2011","Dec-2011","Jan-2012","Feb-2012"
"500","[P]","    News World Communications, Inc.","5,260","5,627","5,102","6,109","5,689","6,727","6,525","7,211","8,106","8,326","9,161","8,177","9,083","9,394","8,147"
"501","[P](U)","    Interactive One","5,444","4,112","3,695","4,412","4,256","5,162","4,982","5,275","5,707","6,324","5,750","5,646","5,885","6,595","8,127"
"502","[P]","    BNP Paribas","7,021","8,219","7,094","7,354","6,942","7,130","7,382","7,197","8,098","7,221","7,981","7,822","7,800","8,913","8,125"
"503","[P]","    Hankook Ilbo","7,999","8,320","8,058","9,324","9,255","10,254","9,125","9,719","10,138","10,174","11,108","9,888","10,245","10,033","8,115"
"504","[P]","    DIPAN.COM","2,838","4,332","4,774","3,633","3,339","1,123","1,793","3,312","11,992","12,735","11,026","10,321","8,509","8,353","8,104"
"505","[P]","    Ancestry.com, Inc.","6,995","8,845","8,654","8,229","7,439","7,182","7,469","7,743","7,730","8,353","8,206","7,939","7,663","8,367","8,096"
"506","[P]","    EZINEARTICLES.COM","21,722","24,124","20,346","17,215","12,420","10,847","10,300","10,615","9,752","9,942","10,279","8,615","7,550","8,214","8,087"
"507","[P]","    TD Bank Financial Group","7,715","7,719","8,160","7,766","7,468","7,328","7,473","8,008","8,403","8,005","8,343","7,899","7,914","8,150","8,075"
"508","[P]","    HomeAway","4,244","6,825","6,472","6,187","5,682","6,244","7,208","7,831","6,733","5,351","4,795","4,904","5,740","8,875","8,056"
"509","[P]","    CA.GOV","6,780","7,447","6,874","7,567","6,822","6,538","6,698","8,004","8,131","7,398","7,569","7,165","6,681","8,158","8,034"
"510","[P](u)","    Gruppo Fiat","5,731","5,912","5,694","5,668","5,697","6,231","5,970","5,997","5,657","6,260","6,898","6,592","6,922","6,756","8,013"
"511","[P](u)","    Virgin Media","9,016","10,490","8,712","8,126","7,776","8,929","7,836","7,699","8,002","8,157","8,021","8,536","8,379","9,215","8,000"
"512","[P]","    Ryanair","7,013","8,646","8,072","8,541","7,748","8,858","9,212","9,603","9,403","8,544","8,164","7,669","6,616","8,911","7,999"
"513","[P]","    Yomiuri Group","7,753","8,413","7,512","10,739","8,295","8,564","8,058","8,226","8,949","8,681","9,039","8,053","8,478","8,864","7,934"
"514","[P]","    Eniro Sites","9,707","10,114","9,186","10,011","9,306","10,117","9,803","9,309","9,431","8,223","7,383","6,888","8,252","8,922","7,881"
"515","[P]","    Avon Products Inc.","8,043","7,770","7,506","8,071","7,291","7,762","7,588","7,602","7,158","7,485","8,321","8,802","7,975","7,603","7,840"
"516","[P]","    CITY-DATA.COM","6,295","6,844","6,085","6,882","6,487","7,078","7,051","7,134","7,219","7,049","7,469","6,673","6,886","8,046","7,836"
"517","[P]","    Arcandor AG","8,481","9,504","9,408","10,407","11,027","11,840","14,205","10,593","9,674","9,442","8,963","9,392","9,204","8,959","7,774"
"518","[P]","    Tesco Stores","9,217","8,111","7,396","7,292","7,942","7,827","6,790","7,156","7,771","7,985","8,944","11,013","10,710","8,465","7,756"
"519","[P]","    News Interactive Pty Limited","5,924","6,844","6,351","9,680","7,404","9,067","8,199","7,523","6,993","6,744","7,261","6,186","5,954","7,599","7,724"
"520","[P]","    SH.CN","3,935","4,187","4,187","4,517","4,633","5,924","5,227","5,577","4,714","5,923","5,087","6,624","7,007","6,465","7,712"
"521","[P]","    KT Group","11,372","10,580","6,995","6,694","6,739","8,862","8,983","9,124","8,966","8,347","9,097","10,825","13,645","8,941","7,699"
"522","[P]","    2CH.NET","9,617","9,429","5,650","6,449","5,493","5,936","5,657","6,248","7,723","7,333","7,919","7,536","7,205","7,696","7,699"
"523","[P]","    KPN","6,624","7,748","6,854","7,257","6,429","7,062","7,139","7,068","7,676","7,031","7,693","7,536","7,288","7,511","7,685"
"524","[P]","    Panasonic Group","7,855","7,373","6,397","6,710","6,029","6,558","7,052","7,197","7,007","8,343","7,902","8,057","9,400","8,432","7,664"
"525","[P](U)","    Channel4","8,794","9,609","8,166","7,724","6,838","7,212","7,524","7,210","7,376","7,492","7,425","8,063","7,950","8,461","7,655"
"526","[P]","    CJ Group","10,670","10,369","9,814","9,069","9,071","9,240","7,394","8,740","9,148","9,582","9,089","9,637","8,835","8,527","7,650"
"527","[P]","    COOKPAD.COM","6,114","6,273","6,433","5,596","5,568","6,885","6,091","5,769","6,097","6,418","6,961","6,487","6,574","6,502","7,648"
"528","[P]","    Dong-A Ilbo","6,522","6,975","6,469","7,752","7,737","8,667","8,154","8,686","8,918","9,179","10,471","9,254","9,516","9,230","7,647"
"529","[P]","    Seoul Newspaper","8,697","9,491","8,546","9,442","9,095","9,650","9,815","9,213","9,977","10,878","12,085","11,126","10,987","10,584","7,579"
"530","[P]","    Spiegel Verlag","6,433","6,566","6,207","7,854","6,027","7,426","7,020","6,413","6,451","6,467","7,124","7,338","6,795","7,504","7,570"
"531","[P]","    TIEXUE.NET","5,510","5,933","4,515","5,876","4,713","5,622","6,091","6,279","6,509","6,532","5,973","6,764","7,747","7,576","7,537"
"532","[P]","    DOMAINTOOLS.COM","5,782","7,608","6,839","7,395","6,793","6,173","6,154","6,311","6,641","7,938","8,465","8,860","8,095","8,502","7,457"
"533","[P]","    2SHARED.COM","5,449","4,827","4,467","4,510","4,656","5,102","4,944","5,110","5,188","5,659","6,172","6,083","6,593","7,450","7,451"
"534","[P]","    AmericanGreetings Property","19,718","15,811","15,563","14,119","10,680","9,577","8,799","8,114","7,975","8,238","8,790","7,841","9,770","6,635","7,431"
"535","[P]","    PokerStars","10,985","10,606","9,644","9,214","8,290","8,385","7,387","7,145","6,147","6,847","7,361","7,059","7,084","7,629","7,413"
"536","[P]","    HI5.COM","25,379","24,438","21,321","21,731","18,018","17,463","15,764","14,992","14,377","14,165","13,573","11,558","10,546","9,189","7,358"
"537","[P]","    NERO.COM","6,521","6,602","5,728","5,128","5,635","6,085","5,085","5,127","5,563","5,754","7,842","7,212","8,794","8,141","7,343"
"538","[P]","    Systemax Inc.","8,158","6,616","6,045","6,051","5,342","5,380","5,897","6,257","6,933","6,754","7,316","8,815","8,928","7,389","7,332"
"539","[P]","    EUROPA.EU","4,876","6,453","6,019","6,401","5,458","6,603","5,730","5,152","4,979","6,277","7,093","7,646","6,521","7,527","7,303"
"540","[P]","    Gruppo Editoriale Espresso","5,898","6,030","5,969","6,227","5,674","6,227","6,133","5,655","5,382","6,195","6,772","6,758","6,302","7,005","7,261"
"541","[P]","    Art.com Sites","6,133","6,036","5,900","6,559","6,002","6,536","7,063","6,599","7,159","7,765","7,391","7,121","6,737","7,407","7,254"
"542","[P](u)","    Belo","7,220","7,666","7,977","7,959","8,419","8,314","7,691","8,804","8,493","9,832","9,694","8,268","7,173","8,511","7,201"
"543","[P]","    Directv Sites","8,752","6,999","6,002","5,735","5,344","5,998","5,370","5,534","7,211","7,027","6,774","7,101","6,795","7,138","7,184"
"544","[P]","    Gurunavi","7,285","7,114","5,821","5,382","5,585","6,105","5,889","6,448","7,112","6,786","6,673","7,358","8,460","7,069","7,130"
"545","[P](u)","    General Mills","8,922","7,685","6,589","6,104","6,444","5,558","6,070","6,125","6,706","7,769","9,366","10,255","10,493","7,805","7,125"
"546","[P]","    Marriott","5,235","6,877","6,262","6,696","5,940","6,497","6,853","7,351","6,848","6,881","6,764","6,248","5,770","6,957","7,122"
"547","[P]","    Bauer Consumer Media","6,983","6,963","6,172","6,086","6,136","6,486","6,464","6,727","6,642","6,264","7,191","7,356","7,424","7,626","7,121"
"548","[P]","    BIGMIR.NET","4,666","4,708","4,521","4,749","4,209","4,443","4,367","4,219","4,415","4,455","5,689","6,239","6,516","6,788","7,116"
"549","[P]","    SONGS.PK","6,133","6,518","6,005","6,170","6,126","6,802","7,257","7,083","6,654","7,643","7,035","7,208","6,678","6,891","7,089"
"550","[P]","    Coca-Cola Company","9,745","5,619","5,450","4,842","6,088","7,648","6,736","8,327","8,456","8,452","9,174","8,968","11,900","6,974","7,064"
"551","[P]","    Coupons, Inc.","5,687","6,516","5,490","5,633","6,545","7,494","7,178","6,948","7,100","7,830","8,866","8,354","7,119","7,539","7,053"
"552","[P]","    YOKA.COM*","5,339","5,265","5,370","5,525","4,318","5,528","6,127","6,591","6,922","7,627","7,000","7,569","5,958","5,903","7,031"
"553","[P]","    Intel","7,866","5,999","4,988","7,204","7,812","5,687","9,190","7,470","6,227","9,559","8,010","8,674","9,465","8,017","7,027"
"554","[P]","    CQVIP.COM","2,631","2,088","2,071","2,621","2,446","2,194","2,721","1,979","2,555","3,761","3,312","4,586","4,489","5,215","6,944"
"555","[P]","    IBM","7,385","6,880","5,999","7,131","4,854","5,968","7,770","7,582","6,695","7,201","6,552","6,685","6,955","6,032","6,916"
"556","[P]","    Japan Post Group","10,526","8,773","6,754","6,788","6,125","6,005","5,665","6,001","5,861","6,321","6,375","7,081","10,083","8,417","6,865"
"557","[P](U)","    Sonico Inc.","14,418","12,924","11,602","12,206","12,011","11,156","9,945","9,128","7,855","8,801","8,887","8,282","7,854","7,766","6,839"
"558","[P]","    Hilton Hotels","5,432","7,353","6,488","6,870","6,206","6,839","7,693","7,721","7,293","6,429","6,603","6,407","6,687","7,957","6,826"
"559","[P]","    Office Depot","6,712","6,789","6,198","5,703","4,903","5,146","5,097","5,442","7,062","6,727","5,851","7,164","7,311","7,195","6,826"
"560","[P]","    EasyGroup","5,463","7,865","6,335","7,636","6,633","7,741","7,398","7,772","7,132","7,257","6,820","6,232","5,573","7,726","6,825"
"561","[P]","    KBB.COM","5,512","6,560","5,872","6,443","5,798","5,679","5,579","6,013","6,375","5,796","6,210","5,473","4,955","6,099","6,800"
"562","[P]","    Publieke Omroep","6,309","6,477","6,254","6,122","5,663","5,945","5,643","5,841","5,986","5,940","6,054","5,858","6,193","6,301","6,787"
"563","[P]","    Allesklar.com AG Sites","5,443","6,412","5,867","5,761","5,537","5,870","6,039","6,100","6,261","6,132","6,381","5,828","5,516","6,449","6,775"
"564","[P](U)","    Trader Media Group","5,338","8,102","7,432","7,269","5,732","6,227","6,118","6,258","6,648","6,938","6,491","6,156","5,421","6,982","6,765"
"565","[P]","    Getty Images, Inc","8,056","8,155","7,925","8,412","6,031","6,544","9,488","8,368","6,720","7,517","7,006","8,088","7,855","8,123","6,763"
"566","[P]","    114LA.COM","6,136","7,522","7,535","7,119","6,409","6,954","6,982","7,469","7,903","7,480","7,181","6,978","7,129","5,542","6,726"
"567","[P]","    Activision Blizzard","6,638","8,231","6,886","4,737","3,806","7,596","7,294","8,085","5,995","5,869","7,421","13,416","7,821","7,155","6,689"
"568","[P]","    British Telecommunications","5,951","6,324","6,931","7,054","6,238","6,349","6,407","6,180","6,830","6,997","7,657","6,764","6,167","6,676","6,676"
"569","[P]","    Rue du Commerce","7,060","6,757","4,638","5,109","4,706","4,987","5,026","4,761","5,556","5,123","6,499","6,996","8,538","7,815","6,649"
"570","[P]","    OVH Sites","5,621","6,793","4,621","5,187","4,879","5,895","5,011","4,657","4,573","5,258","5,624","6,429","6,928","7,754","6,621"
"571","[P]","    Hutchison Whampoa","6,971","6,220","5,611","5,885","5,792","6,217","6,320","6,391","7,187","7,512","7,305","7,740","7,862","6,990","6,620"
"572","[P]","    UUU9.COM","3,325","4,974","4,657","3,981","3,765","4,587","5,085","5,930","5,725","4,971","5,920","5,212","6,273","6,911","6,594"
"573","[P]","    VATGIA.COM","3,065","3,138","3,098","3,342","2,884","3,080","3,301","3,558","5,831","6,211","6,575","6,705","6,857","6,266","6,590"
"574","[P]","    Deutsche Bahn","8,245","6,667","6,322","7,088","6,850","6,760","7,197","7,813","7,664","7,262","7,678","6,896","7,222","6,887","6,572"
"575","[P](u)","    B5Media","7,074","7,205","7,565","7,131","6,233","6,450","5,583","5,444","5,517","5,721","5,795","5,518","6,006","6,312","6,518"
"576","[P]","    Lotte Group","6,243","6,202","5,187","5,398","5,161","6,090","5,559","6,260","6,625","6,603","7,404","6,920","7,790","8,030","6,504"
"577","[P]","    InterContinental Hotels Group","5,367","5,741","5,517","5,981","5,037","5,900","6,592","7,084","6,279","6,066","6,301","5,902","5,777","6,263","6,491"
"578","[P]","    Twenga","15,288","14,289","12,403","12,991","11,971","10,643","9,590","7,843","8,023","7,643","8,198","8,097","6,299","5,928","6,479"
"579","[P](u)","    Media General Sites","4,940","5,389","4,667","5,079","4,470","4,591","5,307","6,082","7,638","5,656","5,472","5,952","6,632","6,279","6,431"
"580","[P]","    Fuji Television Network","7,035","7,349","6,364","7,339","7,131","7,057","6,745","7,005","7,773","7,197","7,508","7,069","6,930","7,309","6,405"
"581","[P](u)","    YAM.COM","5,624","6,162","5,470","5,794","5,419","5,686","5,968","6,103","5,978","6,457","7,109","6,836","6,574","6,819","6,390"
"582","[P]","    Delta Airlines","6,277","6,714","5,816","5,907","5,258","5,951","6,673","6,601","6,840","5,925","6,825","6,128","5,614","6,566","6,358"
"583","[P]","    Travian Games","7,148","6,753","11,500","10,148","13,924","11,387","11,904","10,846","7,049","7,992","8,687","7,676","17,089","10,434","6,318"
"584","[P]","    1616.NET","4,904","5,422","5,591","7,721","7,220","7,366","8,266","12,610","9,614","8,175","7,901","7,120","6,624","6,591","6,313"
"585","[P]","    PANET.CO.IL","4,707","4,550","4,433","4,680","4,708","5,310","4,937","5,096","5,902","6,235","5,671","5,500","5,847","6,450","6,269"
"586","[P]","    Citrix Systems, Inc.","4,184","5,161","4,883","4,862","4,874","4,713","5,240","5,184","5,505","5,644","6,305","6,453","5,391","6,215","6,261"
"587","[P]","    123GREETINGS.COM","10,065","6,660","6,376","4,131","4,244","4,715","4,336","3,675","4,893","4,209","5,133","4,811","9,727","6,076","6,231"
"588","[P]","    MAPBAR.COM","2,518","4,034","3,261","4,060","3,391","4,395","3,559","4,915","4,450","4,390","5,592","7,678","7,735","7,094","6,226"
"589","[P]","    Miarroba Networks","7,860","8,524","8,039","8,160","7,720","7,266","6,932","6,650","7,266","6,914","6,762","6,444","5,389","5,758","6,144"
"590","[P]","    Walgreen Co.","7,989","5,996","5,438","5,128","4,998","5,892","6,163","6,389","7,412","6,439","7,362","7,484","8,417","6,700","6,140"
"591","[P]","    Habbo Network","11,622","10,300","9,140","8,456","8,073","8,439","8,840","9,957","9,046","7,665","7,859","7,266","7,962","7,944","6,130"
"592","[P]","    MERCHANTCIRCLE.COM","7,326","8,971","7,969","6,262","4,776","5,128","5,549","5,404","6,012","5,983","7,973","6,980","6,898","6,992","6,108"
"593","[P]","    Discover Financial Services","5,420","5,042","4,986","4,492","4,406","4,632","5,620","5,928","5,659","5,804","6,373","6,144","5,904","6,253","6,106"
"594","[P]","    NASA.GOV","7,008","5,533","5,390","6,338","4,597","5,739","5,072","4,846","5,737","7,009","5,605","6,261","6,138","6,705","6,079"
"595","[P]","    CafePress","7,129","5,323","4,833","5,495","5,448","5,296","5,737","5,504","5,973","5,909","6,199","6,917","7,630","5,871","5,961"
"596","[P]","    Oricon","7,447","6,426","5,885","5,861","5,554","7,076","8,160","6,947","6,438","6,844","6,600","7,047","7,306","7,252","5,926"
"597","[P]","    Unilever","5,428","4,487","4,323","5,526","5,584","6,869","7,723","6,543","5,955","6,867","6,272","5,949","5,598","5,068","5,898"
"598","[P]","    Take 2 Interactive","4,488","4,753","4,056","4,251","4,352","4,813","4,910","4,989","5,229","5,271","7,485","8,654","6,059","6,485","5,894"
"599","[P]","    8684.CN","4,019","3,585","3,131","4,282","4,889","4,159","2,265","3,779","3,624","3,466","4,338","4,046","3,826","4,831","5,864"
"600","[P](u)","    Kraft Foods","7,606","5,369","4,855","5,055","5,051","5,267","4,786","5,337","5,802","5,612","6,377","7,465","7,671","5,788","5,838"
"601","[P](u)","    Youthology Kids (Evolve Media Corp.)","5,744","5,174","4,266","5,841","7,045","8,193","5,918","7,387","7,152","6,923","8,170","7,022","7,539","7,456","5,811"
"602","[P]","    China Economic Net","2,716","2,948","2,408","3,421","2,909","3,362","3,530","3,922","4,774","4,044","3,852","5,135","5,294","4,167","5,800"
"603","[P](u)","    WILEY.COM","3,750","3,765","4,023","4,482","4,414","4,482","3,897","3,458","3,559","4,435","5,425","5,582","5,005","5,242","5,782"
"604","[P]","    Air France-KLM Group","6,052","6,934","5,987","5,742","5,360","5,888","6,029","6,616","5,874","6,213","6,273","6,471","5,701","6,705","5,769"
"605","[P]","    First Choice Holidays PLC","4,636","7,654","6,475","6,419","5,721","6,761","6,321","6,737","6,525","5,792","5,576","4,900","4,135","6,636","5,757"
"606","[P]","    AVS4YOU.COM","6,196","6,505","6,036","6,340","6,155","6,103","5,330","5,121","5,073","5,271","6,138","5,967","5,985","6,839","5,703"
"607","[P](u)","    Transcontinental Digital","5,426","5,482","5,061","5,437","5,407","5,588","5,392","5,111","5,205","5,322","5,697","5,764","5,855","5,940","5,678"
"608","[P]","    TaxACT","485","5,247","6,388","2,847","3,355","415","312","221","321","337","371","328","598","4,724","5,665"
"609","[P](u)","    Telstra Corporation Limited","4,583","4,774","4,421","4,946","4,865","5,192","5,167","5,289","5,475","5,978","5,658","4,988","4,765","5,258","5,660"
"610","[P]","    Weight Watchers International","2,778","7,030","5,867","4,980","4,344","4,910","4,564","4,327","4,450","4,977","4,718","3,805","3,618","8,055","5,657"
"611","[P]","    Notrefamille.com Sites","4,826","4,284","3,817","4,065","3,721","4,370","4,252","3,198","3,700","4,830","5,207","6,386","6,459","5,711","5,604"
"612","[P]","    RARLAB.COM","5,157","5,457","4,757","5,079","4,689","5,281","5,202","4,930","5,260","5,612","6,103","6,122","5,845","6,065","5,600"
"613","[P]","    Altice","5,377","6,518","5,213","6,410","5,099","5,938","6,093","6,329","6,231","6,891","5,978","5,617","5,030","5,363","5,568"
"614","[P]","    ITV Sites","6,988","5,667","5,347","5,229","5,025","5,482","4,477","4,036","4,053","6,311","7,114","7,612","6,431","5,387","5,558"
"615","[P]","    USAFIS.ORG","5,611","6,717","6,415","7,759","9,080","11,175","10,008","12,828","10,493","7,523","10,033","10,008","11,933","3,417","5,533"
"616","[P](u)","    OSCAR.COM","121","512","2,088","623","39","68","29","82","78","64","30","74","101","1,176","5,531"
"617","[P]","    CRSKY.COM","2,513","2,295","1,814","2,708","2,367","3,661","3,704","4,063","4,711","4,771","5,372","4,536","5,156","5,478","5,477"
"618","[P]","    JSOFTJ.COM","8,217","7,899","7,300","7,204","6,067","6,393","6,697","6,237","5,665","6,399","6,152","5,892","6,513","6,259","5,454"
"619","[P]","    American Airlines","5,188","6,036","5,875","6,104","5,293","5,681","5,819","5,970","5,427","5,491","5,707","5,975","5,339","5,810","5,453"
"620","[P]","    Accor","4,977","6,122","5,371","6,060","5,876","7,064","7,550","7,388","6,626","7,004","6,724","6,016","5,365","5,791","5,447"
"621","[P]","    TBS Group","4,717","5,050","4,172","5,487","5,262","4,991","5,091","5,456","5,975","6,744","6,946","6,195","6,843","6,492","5,431"
"622","[P]","    United Business Media","4,050","4,375","4,614","4,111","4,751","5,156","5,620","5,168","5,918","5,258","5,951","6,052","5,505","5,438","5,422"
"623","[P]","    GAMEZER.COM","12,346","11,207","10,476","9,858","9,380","9,114","9,572","9,233","9,025","8,074","7,289","6,577","6,774","6,752","5,359"
"624","[P]","    XAT.COM","3,733","3,989","3,480","3,762","3,981","4,704","4,915","5,178","5,207","5,093","5,098","5,038","5,393","5,801","5,333"
"625","[P]","    CDUNIVERSE.COM","6,615","4,709","3,880","4,512","4,266","4,587","4,445","4,845","5,032","5,274","5,431","5,531","5,857","5,582","5,285"
"626","[P]","    Cablevision","9,424","9,060","7,438","8,413","8,014","7,651","3,657","3,698","4,375","3,966","3,874","3,851","4,669","4,821","5,269"
"627","[P]","    China Telecom Sites","12,898","9,079","7,672","6,797","6,081","5,770","6,260","7,841","6,102","5,892","6,931","6,245","6,326","5,071","5,259"
"628","[P]","    WordPress","137,226","141,605","137,720","149,736","141,917","158,032","150,784","195,181","200,618","213,705","223,343","5,404","5,391","5,354","5,243"
"629","[P]","    OYUNLAR1.COM","9,549","9,576","8,846","8,488","8,468","8,555","9,207","9,876","9,589","7,943","6,670","6,752","5,623","5,663","5,231"
"630","[P]","    BOOSJ.COM","2,646","2,569","3,320","4,623","5,255","4,673","4,066","4,606","3,396","4,001","3,361","4,364","4,629","5,991","5,218"
"631","[P]","    AL-WLID.COM","5,047","4,732","4,323","4,292","4,246","4,779","4,806","4,385","5,417","4,649","4,669","5,424","5,193","5,331","5,191"
"632","[P]","    SBS (Seoul Broadcasting System)","7,273","7,632","5,442","6,228","6,098","7,453","6,895","7,690","7,916","7,185","8,569","6,461","6,675","6,060","5,189"
"633","[P](u)","    DexOne","6,503","7,715","6,666","7,621","7,198","6,415","6,379","6,899","6,451","5,961","5,389","5,339","4,016","4,812","5,179"
"634","[P](U)","    ABC OTV","22,002","25,079","21,951","26,449","26,043","33,008","22,852","26,004","29,082","27,095","31,187","27,249","28,312","29,247","5,169"
"635","[P]","    GAME2.CN","881","2,430","3,483","2,606","2,512","3,510","2,967","3,108","2,672","2,738","3,914","4,092","3,726","6,497","5,092"
"636","[P]","    UUSEE.COM","6,324","8,595","9,846","9,511","9,416","7,590","7,885","7,972","6,526","6,842","5,744","5,580","5,101","5,067","5,076"
"637","[P](u)","    Belgacom Group","4,440","4,401","4,366","4,360","4,068","5,014","4,881","4,362","4,725","4,659","5,412","5,203","5,510","5,719","5,069"
"638","[P]","    Compare Infobase Limited","7,459","6,347","5,482","4,414","4,559","4,913","5,004","4,730","4,439","4,439","4,120","4,104","6,430","4,926","5,056"
"639","[P]","    Groupe LDLC.com","4,690","4,921","4,473","4,824","4,236","4,258","4,876","4,343","4,711","5,784","5,866","5,380","6,155","5,189","5,047"
"640","[P]","    Interdots International","3,418","3,429","2,750","3,097","2,889","3,226","4,008","3,395","4,172","3,406","3,752","3,176","3,091","3,909","4,949"
"641","[P]","    PChome Online","5,140","5,134","4,812","4,795","4,451","4,829","4,653","4,108","4,286","4,622","5,562","5,542","5,532","5,813","4,883"
"642","[P]","    CYBERLINK.COM","3,346","3,459","3,156","3,369","3,526","3,880","3,896","4,019","4,179","4,819","5,057","5,000","5,163","6,211","4,823"
"643","[P]","    Rising Corp. Limited","5,341","7,114","9,061","10,243","11,238","12,795","8,443","9,350","9,654","10,676","11,833","11,797","10,689","6,017","4,814"
"644","[P]","    Fotosearch, LLC","7,625","8,475","7,456","6,923","5,636","5,460","5,108","4,514","5,275","5,659","5,785","5,397","4,270","4,637","4,774"
"645","[P]","    Ubisoft Entertainment","5,733","4,791","3,824","3,931","4,440","4,185","6,075","4,549","5,563","6,933","7,932","7,672","7,350","5,327","4,728"
"646","[P]","    RBC Financial Group","4,574","4,687","4,480","4,543","4,241","4,459","4,554","4,615","4,778","4,861","5,187","4,628","4,472","4,838","4,692"
"647","[P](u)","    VUI.VN","1,503","1,544","1,755","1,959","1,528","1,740","1,833","2,341","2,491","4,608","5,023","5,276","5,151","4,853","4,683"
"648","[P]","    MININOVA.ORG","4,606","4,685","4,037","4,467","4,679","5,765","5,714","6,014","5,586","5,603","4,801","4,362","4,016","4,342","4,661"
"649","[P]","    WetterOnline GmbH","6,236","4,279","3,522","3,835","4,127","5,070","5,963","6,561","6,091","4,512","3,958","3,141","4,018","4,029","4,641"
"650","[P]","    LEO.ORG","5,396","5,707","5,144","5,079","4,629","5,364","4,994","4,599","4,581","5,190","5,028","5,045","4,625","5,015","4,636"
"651","[P]","    Adoos Classifieds S.L.","5,706","6,879","5,909","6,830","5,680","6,320","5,650","5,298","5,906","5,968","5,946","5,559","4,391","5,537","4,632"
"652","[P]","    Grupo Planeta Sites","5,265","5,754","5,137","5,334","4,668","5,726","5,414","5,032","4,855","5,278","4,768","4,277","3,743","4,196","4,616"
"653","[P]","    YAMAHA","4,067","4,168","3,941","4,753","4,312","4,591","4,231","4,555","4,543","4,923","4,760","4,715","4,547","4,849","4,609"
"654","[P]","    Nippon Television Network","4,924","5,145","4,064","5,219","4,879","4,565","4,027","4,496","5,170","5,105","6,085","5,276","5,774","5,301","4,607"
"655","[P]","    eNet","3,497","3,920","3,080","3,317","2,828","3,210","3,677","4,362","4,405","3,664","4,727","4,784","4,394","5,091","4,576"
"656","[P]","    Kipubli","4,645","4,803","4,946","4,890","4,425","4,611","4,246","3,614","3,935","4,484","4,657","4,834","4,288","4,698","4,558"
"657","[P]","    DeNA Co., Ltd.","5,568","5,931","5,291","5,182","5,056","5,209","4,712","4,293","4,715","4,791","5,080","4,570","4,621","4,957","4,502"
"658","[P]","    MeetIC - Match","4,533","4,473","3,846","4,785","4,237","4,375","4,181","4,316","4,610","5,261","5,619","4,882","4,254","4,701","4,489"
"659","[P]","    BRG8.COM","8,021","6,750","5,903","6,121","5,203","5,031","4,961","4,653","4,809","4,931","4,599","4,657","5,056","5,134","4,447"
"660","[P]","    Blockbuster Inc.","5,167","5,339","4,133","3,699","3,579","3,673","3,656","4,229","4,090","4,622","5,256","5,096","5,190","5,089","4,431"
"661","[P]","    MBC (Munhwa Broadcasting Corp.)","3,635","4,280","3,773","4,239","4,247","4,905","4,673","4,585","4,569","4,748","4,907","4,186","4,688","5,203","4,405"
"662","[P]","    Thomson Reuters","2,856","3,079","3,273","3,456","2,947","2,969","2,784","2,701","3,065","4,287","4,466","4,551","3,742","4,033","4,329"
"663","[P]","    ARABSEYES.COM","8,091","7,724","6,887","7,220","6,389","6,780","5,724","5,403","6,444","6,777","7,098","4,833","4,258","4,121","4,316"
"664","[P]","    Oberon Media, Inc","3,856","4,088","3,364","3,109","2,657","2,471","2,396","2,491","2,240","1,901","1,838","6,086","5,684","5,088","4,284"
"665","[P]","    Interpark","5,705","5,908","5,229","5,366","4,922","5,751","5,273","5,351","5,759","5,361","5,503","4,957","5,314","4,942","4,252"
"666","[P]","    KBS (Korean Broadcasting System)","4,602","4,683","4,535","4,359","4,532","5,099","4,549","4,945","5,384","4,965","5,336","5,183","4,886","4,777","4,190"
"667","[P]","    ZHCW.COM","3,200","3,325","2,554","3,882","3,397","3,262","3,823","4,816","3,672","4,065","4,013","4,071","3,659","3,854","4,185"
"668","[P]","    PIPI.CN","7,227","8,847","6,843","6,646","6,567","6,597","5,714","5,307","5,294","4,590","4,706","4,932","3,855","4,401","4,173"
"669","[P]","    Kiabi","5,182","7,744","5,972","5,550","4,371","5,305","5,941","6,542","6,278","5,955","6,865","6,033","5,484","5,599","4,168"
"670","[P]","    RAYLI.COM.CN","2,422","2,744","3,455","4,057","3,325","3,287","3,066","2,578","3,319","3,865","6,467","12,339","12,141","6,562","4,152"
"671","[P](u)","    NHL Network","8,479","8,833","8,348","9,312","11,616","8,748","7,832","4,712","3,650","2,987","4,384","4,333","4,287","4,528","4,059"
"672","[P]","    Tiscali Sites","4,486","5,431","4,923","4,612","4,329","4,748","4,329","3,655","3,418","3,474","3,728","3,738","3,545","3,729","4,027"
"673","[P]","    Ekspress Grupp","3,743","3,643","3,176","3,507","3,423","3,606","3,453","3,766","3,647","3,526","3,749","3,596","4,203","4,209","4,022"
"674","[P]","    BLOGBUS.COM*","3,217","3,562","3,439","3,673","3,347","3,717","3,280","2,668","2,675","2,444","2,964","3,532","3,238","3,112","3,997"
